street,correct
Q106615171,0.0
Q80783514,0.0
Q97317107,0.0
Q96033498,0.0
Q67361467,0.0
Q52277067,0.0
Q106615559,0.0
Q98703706,0.0
Q97284972,0.0
Q97705187,0.0
Q28921933,0.0
Q100692421,0.0
Q97270530,0.0
Q98205355,0.0
Q60236408,1.0
Q52556934,0.0
Q98931126,0.0
Q106615494,1.0
Q98684480,0.0
Q80458643,1.0
Q98703720,1.0
Q76534673,0.0
Q88778573,0.0
Q36489639,0.0
Q106615663,0.0
Q71536805,0.0
Q101189233,1.0
Q97979967,0.0
Q61754725,1.0
Q97485513,0.0
Q73797345,0.0
Q58823262,0.0
Q98812137,0.0
Q99731522,0.0
Q95175148,0.0
Q66615373,0.0
Q72662239,0.0
Q22443182,0.0
Q98897505,0.0
Q101092654,0.0
Q98681656,0.0
Q78135308,0.0
Q1340049,0.0
Q56243176,0.0
Q98162743,0.0
Q101186849,0.0
Q98531194,0.0
Q98205780,1.0
Q65768651,1.0
Q106129045,0.0
Q20979465,0.0
Q90400106,0.0
Q98558448,0.0
Q99396978,0.0
Q97967203,0.0
Q100683052,0.0
Q61471280,0.0
Q97285654,0.0
Q106857220,0.0
Q15813218,0.0
Q96745778,0.0
Q104028345,0.0
Q105336463,0.0
Q100691861,0.0
Q105514565,0.0
Q253110,0.0
Q98812672,0.0
Q36489639,0.0
Q100936701,0.0
Q52556785,0.0
Q105965947,0.0
Q104403926,0.0
Q97823870,0.0
Q52556789,0.0
Q98645495,0.0
Q103475599,0.0
Q78581962,0.0
Q83496029,0.0
Q96471667,0.0
Q99730543,0.0
Q72941934,0.0
Q67207902,0.0
Q100691899,0.0
Q87042876,0.0
Q60041569,0.0
Q22443182,0.0
Q15618601,0.0
Q60564135,0.0
Q21098794,0.0
Q100692202,0.0
Q97822613,0.0
Q15084739,0.0
Q103553937,0.0
Q98792941,0.0
Q101104059,0.0
Q2119066,0.0
Q101103978,0.0
Q97482025,0.0
Q98216569,0.0
Q65924421,0.0
Q52557260,0.0
Q98704300,0.0
Q104968386,0.0
Q98683411,0.0
Q1167898,0.0
Q52556719,1.0
Q98435901,0.0
Q106604880,0.0
Q97059240,0.0
Q15689880,0.0
Q67441916,0.0
Q355872,0.0
Q98601571,0.0
Q66311204,0.0
Q72662007,0.0
Q13583160,0.0
Q60041490,0.0
Q73810524,0.0
Q98269449,0.0
Q98366698,0.0
Q100936693,0.0
Q15677597,0.0
Q98582411,1.0
Q2232628,0.0
Q66311204,0.0
Q15805244,0.0
Q106226252,0.0
Q65946416,0.0
Q99396476,0.0
Q355872,0.0
Q105152830,0.0
Q52557234,0.0
Q63870940,0.0
Q2235819,0.0
Q100477148,0.0
Q770823,0.0
Q99397157,0.0
Q98167273,1.0
Q23853900,0.0
Q59167426,0.0
Q97314995,0.0
Q97485791,0.0
Q98006529,0.0
Q15677691,0.0
Q100936840,0.0
Q98167680,0.0
Q104521639,0.0
Q99729568,1.0
Q101098112,0.0
Q100692199,0.0
Q69889480,0.0
Q28966761,0.0
Q98202832,0.0
Q52557255,0.0
Q98840959,1.0
Q100712485,1.0
Q100692260,0.0
Q15847611,0.0
Q88961824,0.0
Q35831859,0.0
Q100528848,0.0
Q99738282,0.0
Q104028345,1.0
Q99727785,0.0
Q106269074,1.0
Q2253315,0.0
Q100256281,0.0
Q97343166,0.0
Q59690398,0.0
Q98644893,0.0
Q104164758,1.0
Q56319322,1.0
Q106226290,0.0
Q27098539,0.0
Q100692655,0.0
Q97529904,0.0
Q63436945,0.0
Q102258959,0.0
Q95144111,0.0
Q67311524,1.0
Q100691988,0.0
Q98812137,0.0
Q72662385,0.0
Q99396516,0.0
Q101189273,0.0
Q105070477,0.0
Q15838817,0.0
Q104371383,1.0
Q106615499,0.0
Q97823713,0.0
Q100926650,1.0
Q100692387,0.0
Q60041542,0.0
Q80652189,1.0
Q62565289,1.0
Q98456084,0.0
Q97257084,0.0
Q66711886,0.0
Q52557314,0.0
Q98209145,0.0
Q15813218,0.0
Q98205850,0.0
Q23853900,0.0
Q52557106,0.0
Q99727422,1.0
Q1897951,0.0
Q98704356,0.0
Q28966761,0.0
Q30481156,0.0
Q15725692,0.0
Q105356962,0.0
Q319365,0.0
Q67363310,0.0
Q106606056,0.0
Q63760830,0.0
Q100086523,0.0
Q100691779,0.0
Q1534237,1.0
Q98382123,0.0
Q97285048,0.0
Q98703711,0.0
Q72662201,0.0
Q97979967,0.0
Q58454806,0.0
Q106109286,0.0
Q106604991,0.0
Q1661795,0.0
Q61655514,1.0
Q97343166,0.0
Q15854274,0.0
Q72661179,0.0
Q104119805,0.0
Q66212739,0.0
Q60041490,0.0
Q62565289,0.0
Q100692048,0.0
Q65768651,1.0
Q104443876,0.0
Q84603970,0.0
Q106605090,0.0
Q1614782,0.0
Q96146856,0.0
Q99730874,0.0
Q98558436,0.0
Q105070362,0.0
Q52556696,0.0
Q15725692,0.0
Q62707355,0.0
Q100692399,0.0
Q98681702,0.0
Q101103868,1.0
Q1020724,0.0
Q93942645,1.0
Q98168816,0.0
Q65550766,0.0
Q83739266,0.0
Q100545501,0.0
Q98039076,0.0
Q99739087,0.0
Q104087785,0.0
Q98644893,0.0
Q96305986,1.0
Q100936716,0.0
Q60041490,0.0
Q72661922,0.0
Q104388914,0.0
Q97285612,0.0
Q56106612,0.0
Q98346420,0.0
Q104670988,0.0
Q104679854,1.0
Q52557314,0.0
Q25110973,0.0
Q17354242,0.0
Q28924683,1.0
Q105971232,0.0
Q98936017,0.0
Q100488327,0.0
Q97464833,0.0
Q104629899,0.0
Q100691904,0.0
Q100350491,0.0
Q97775131,0.0
Q106615513,0.0
Q100421248,0.0
Q97382789,0.0
Q98682030,0.0
Q105037355,0.0
Q97010146,0.0
Q100292976,1.0
Q23835400,0.0
Q1738809,0.0
Q100829760,0.0
Q95992713,0.0
Q66619380,0.0
Q58214018,0.0
Q98681705,0.0
Q100691779,1.0
Q98544659,1.0
Q98645659,1.0
Q96033498,0.0
Q95992732,0.0
Q29169214,0.0
Q66619380,0.0
Q105202112,0.0
Q18071657,0.0
Q52557314,0.0
Q100692698,0.0
Q81939576,0.0
Q96146856,0.0
Q55189560,0.0
Q99731522,0.0
Q60686568,0.0
Q28966847,0.0
Q59690398,0.0
Q90140189,0.0
Q73666554,0.0
Q66310979,0.0
Q24567082,0.0
Q105539213,0.0
Q73797345,0.0
Q72661747,1.0
Q72662201,0.0
Q57980755,0.0
Q98382146,0.0
Q104031207,1.0
Q99396659,0.0
Q1396258,0.0
Q100936611,1.0
Q85793242,1.0
Q52556841,0.0
Q105698013,1.0
Q100404729,0.0
Q99397150,0.0
Q101244395,0.0
Q66020418,1.0
Q81045096,0.0
Q63870964,0.0
Q97391998,0.0
Q31892253,0.0
Q67296907,1.0
Q99730431,0.0
Q66023140,0.0
Q65966684,0.0
Q101104011,0.0
Q56106612,0.0
Q96643267,0.0
Q60243146,0.0
Q477247,0.0
Q98168855,0.0
Q98582299,0.0
Q52557106,0.0
Q106615499,0.0
Q58314467,0.0
Q101004801,1.0
Q97576706,0.0
Q65966684,0.0
Q104088021,0.0
Q27989808,0.0
Q1979586,0.0
Q104670988,0.0
Q58482822,0.0
Q100936701,0.0
Q97822613,0.0
Q58492655,0.0
Q15651079,0.0
Q101104024,0.0
Q100692015,0.0
Q104417343,0.0
Q104412730,0.0
Q98582370,0.0
Q83873753,0.0
Q106344943,1.0
Q101103890,0.0
Q104629856,0.0
Q71536805,0.0
Q31892253,0.0
Q1727470,1.0
Q67867984,0.0
Q98602739,0.0
Q64767951,0.0
Q100692399,1.0
Q98152790,0.0
Q95689820,0.0
Q99727487,0.0
Q105839029,0.0
Q96305986,1.0
Q65966579,0.0
Q100256274,0.0
Q99727526,0.0
Q98681609,0.0
Q95391146,0.0
Q100692287,0.0
Q20902351,0.0
Q56434117,0.0
Q99396961,0.0
Q97485627,0.0
Q1979586,0.0
Q100263730,0.0
Q105038476,0.0
Q99729931,1.0
Q98435237,0.0
Q96210324,1.0
Q98703604,0.0
Q95391146,0.0
Q99396201,0.0
Q65966923,0.0
Q104028328,0.0
Q80091902,0.0
Q60041469,1.0
Q66587144,0.0
Q99938165,0.0
Q105072291,0.0
Q97775257,0.0
Q101634999,0.0
Q97282907,0.0
Q97285654,0.0
Q97826786,0.0
Q98704329,0.0
Q63226054,0.0
Q65966885,0.0
Q106430529,0.0
Q63869038,1.0
Q98701268,0.0
Q58237064,0.0
Q1943766,0.0
Q84988211,0.0
Q99731065,0.0
Q675821,0.0
Q99396334,0.0
Q99397589,0.0
Q99397722,0.0
Q98365870,0.0
Q57954973,0.0
Q97285612,0.0
Q98366550,0.0
Q105575329,0.0
Q67197951,0.0
Q97681416,0.0
Q99396336,0.0
Q97257084,0.0
Q98582422,0.0
Q100692116,0.0
Q97965763,0.0
Q98005623,0.0
Q65768605,1.0
Q98366550,0.0
Q65966989,0.0
Q97459963,0.0
Q100528848,0.0
Q96279703,0.0
Q78136002,0.0
Q89990931,0.0
Q23835388,0.0
Q105878434,1.0
Q100692301,1.0
Q59111057,0.0
Q106451456,0.0
Q65768788,0.0
Q55397560,0.0
Q67299503,0.0
Q99740838,1.0
Q72662363,0.0
Q99727970,0.0
Q105806703,0.0
Q98682109,1.0
Q98644745,0.0
Q101437812,0.0
Q97382789,0.0
Q56106612,0.0
Q98601766,0.0
Q56762065,0.0
Q84900183,0.0
Q104028367,0.0
Q106606056,0.0
Q66311204,0.0
Q57954973,0.0
Q95690834,1.0
Q55397560,0.0
Q17486182,0.0
Q98167563,0.0
Q98645569,0.0
Q66216973,0.0
Q60484835,0.0
Q52556697,0.0
Q99739921,1.0
Q19278978,0.0
Q98936017,0.0
Q55397560,0.0
Q99730203,1.0
Q99731228,0.0
Q105924654,0.0
Q95102312,1.0
Q100086523,0.0
Q1676670,0.0
Q97482025,0.0
Q101103937,0.0
Q58211127,0.0
Q67299503,0.0
Q62707091,0.0
Q100692301,0.0
Q106604880,0.0
Q25805207,0.0
Q60390783,0.0
Q56098537,0.0
Q99771033,1.0
Q98829106,0.0
Q104164424,1.0
Q95390742,0.0
Q100691834,0.0
Q56434117,0.0
Q72662197,0.0
Q103897205,0.0
Q102303742,0.0
Q97965845,0.0
Q1167898,0.0
Q101104028,0.0
Q52276493,0.0
Q15887876,0.0
Q52557098,0.0
Q78581962,0.0
Q105574986,0.0
Q105747765,1.0
Q98530998,0.0
Q365240,0.0
Q72662408,0.0
Q2100191,0.0
Q52557260,0.0
Q97314414,0.0
Q65665502,1.0
Q99727938,0.0
Q101504319,0.0
Q101415647,1.0
Q104164412,1.0
Q97826786,0.0
Q94346012,0.0
Q99396547,0.0
Q99396391,1.0
Q63383290,0.0
Q106615617,0.0
Q96761252,0.0
Q99738263,0.0
Q98704328,0.0
Q101004801,1.0
Q97391654,0.0
Q218055,0.0
Q72185039,0.0
Q100965204,0.0
Q80919540,0.0
Q101569376,0.0
Q58213955,0.0
Q60041543,0.0
Q98701268,0.0
Q89990931,0.0
Q253110,0.0
Q72662006,0.0
Q52556934,0.0
Q1914192,0.0
Q83029818,0.0
Q95175148,1.0
Q98812323,0.0
Q100086523,0.0
Q106606056,0.0
Q97484610,0.0
Q97705240,0.0
Q56098708,0.0
Q105924743,0.0
Q98701268,0.0
Q89417187,0.0
Q105072291,0.0
Q98601617,0.0
Q27349716,1.0
Q100691820,0.0
Q99774860,1.0
Q1897944,0.0
Q106615655,0.0
Q105759579,0.0
Q2253315,0.0
Q99397118,0.0
Q97538548,0.0
Q66087948,0.0
Q100692086,0.0
Q101187656,1.0
Q71665843,0.0
Q1020724,0.0
Q97263583,0.0
Q98897505,0.0
Q99523233,0.0
Q73371800,0.0
Q104164758,0.0
Q100691940,0.0
Q98366698,0.0
Q99739087,0.0
Q101092635,0.0
Q101504536,0.0
Q100742123,0.0
Q58848212,1.0
Q57205810,0.0
Q104629856,0.0
Q88885754,0.0
Q99739922,0.0
Q98434021,1.0
Q97584620,0.0
Q106615641,1.0
Q60564064,0.0
Q100537839,1.0
Q84146667,0.0
Q63871162,0.0
Q65946448,0.0
Q97823894,0.0
Q52556678,0.0
Q100237637,0.0
Q98582384,0.0
Q23833678,0.0
Q99729949,0.0
Q97257084,0.0
Q95381484,0.0
Q95139802,0.0
Q1534237,0.0
Q100683052,0.0
Q58492655,1.0
Q98792941,0.0
Q15059054,0.0
Q72662579,0.0
Q102016677,1.0
Q95391246,0.0
Q95104605,0.0
Q99246920,0.0
Q106615171,0.0
Q57980623,0.0
Q98538621,0.0
Q1661795,0.0
Q63139481,0.0
Q97458570,0.0
Q52557212,0.0
Q52786522,0.0
Q78134391,0.0
Q1100215,0.0
Q100692270,0.0
Q20979465,0.0
Q100692116,0.0
Q17354242,0.0
Q99564830,0.0
Q88961824,0.0
Q78136572,0.0
Q72662145,1.0
Q59167426,0.0
Q105838912,0.0
Q52557172,0.0
Q104412730,0.0
Q17354242,0.0
Q21777245,0.0
Q57980623,0.0
Q56233673,0.0
Q54555873,0.0
Q101187620,0.0
Q96359314,0.0
Q27989808,0.0
Q62565289,0.0
Q98168258,0.0
Q106226290,0.0
Q93716021,0.0
Q103854688,0.0
Q98268549,0.0
Q72661955,0.0
Q100350538,0.0
Q99397569,0.0
Q477247,0.0
Q98703766,0.0
Q97317133,0.0
Q1458068,0.0
Q52556785,0.0
Q98435222,1.0
Q98381784,0.0
Q83520486,0.0
Q52556868,0.0
Q78017651,0.0
Q97285545,0.0
Q97383936,0.0
Q100691883,1.0
Q15651143,1.0
Q52557311,0.0
Q96359314,0.0
Q96359306,0.0
Q99564830,0.0
Q99773463,1.0
Q99396487,0.0
Q65924421,0.0
Q96384531,0.0
Q105698035,0.0
Q106615240,0.0
Q98446666,1.0
Q91754554,0.0
Q98381499,0.0
Q98645657,0.0
Q98558227,0.0
Q20530658,0.0
Q98636326,0.0
Q100069675,0.0
Q97285526,0.0
Q63143429,0.0
Q72662608,0.0
Q60564064,0.0
Q101227065,0.0
Q67874133,1.0
Q106598168,0.0
Q100691865,0.0
Q99397162,1.0
Q97980166,1.0
Q30076706,0.0
Q52786522,0.0
Q98168258,0.0
Q75995415,0.0
Q97825677,0.0
Q98809893,1.0
Q19964322,0.0
Q106256953,0.0
Q98172626,0.0
Q73666554,0.0
Q52556742,0.0
Q104088021,0.0
Q88656223,0.0
Q15725665,0.0
Q52557199,0.0
Q95143884,0.0
Q67363310,0.0
Q99397118,0.0
Q98704334,1.0
Q67364097,0.0
Q56088521,0.0
Q95391246,0.0
Q95143884,0.0
Q104680391,0.0
Q1464397,0.0
Q106857229,1.0
Q99938165,0.0
Q97576706,0.0
Q100692565,0.0
Q66619147,0.0
Q101504319,0.0
Q63348708,0.0
Q770823,0.0
Q98040375,0.0
Q100692698,0.0
Q99397739,1.0
Q88904370,0.0
Q97059240,0.0
Q58454806,0.0
Q23833678,1.0
Q21777273,0.0
Q97384118,0.0
Q94577300,1.0
Q102303742,0.0
Q69889802,0.0
Q78136701,0.0
Q91285356,0.0
Q98081557,1.0
Q97482112,0.0
Q72662293,0.0
Q106226372,0.0
Q99396357,0.0
Q99397149,0.0
Q28966761,0.0
Q58045200,0.0
Q82096010,0.0
Q96239910,0.0
Q98297158,0.0
Q98436271,0.0
Q105971240,0.0
Q98167563,0.0
Q15848272,0.0
Q98897505,0.0
Q106615495,0.0
Q98681723,0.0
Q101104028,0.0
Q105514536,0.0
Q93638629,0.0
Q883528,0.0
Q67439618,0.0
Q101189022,0.0
Q97485791,0.0
Q99730162,0.0
Q104163897,1.0
Q72661924,0.0
Q99745313,1.0
Q94613620,1.0
Q98703643,1.0
Q67299503,0.0
Q101634312,0.0
Q96306001,0.0
Q99737812,0.0
Q72662209,0.0
Q15649825,0.0
Q99729921,0.0
Q100928703,0.0
Q100692757,0.0
Q555457,0.0
Q100691772,1.0
Q99730751,0.0
Q73810524,0.0
Q97384596,0.0
Q101190440,0.0
Q23835442,0.0
Q60041560,1.0
Q52556868,0.0
Q99395947,0.0
Q97579146,1.0
Q66817283,0.0
Q99727539,1.0
Q83496029,0.0
Q56248889,1.0
Q98209145,0.0
Q99727956,1.0
Q212275,0.0
Q97285540,0.0
Q97383976,1.0
Q98703681,0.0
Q106109286,0.0
Q100691826,0.0
Q98038629,0.0
Q98435237,0.0
Q80781296,1.0
Q1738809,0.0
Q67460253,0.0
Q104444453,0.0
Q99396961,0.0
Q99219668,1.0
Q1464240,0.0
Q106615525,0.0
Q106604880,0.0
Q97059586,0.0
Q81942826,0.0
Q27495165,0.0
Q98544614,0.0
Q101563596,0.0
Q106691324,0.0
Q105623180,1.0
Q89329897,0.0
Q102217014,0.0
Q105924611,0.0
Q103858644,0.0
Q106615656,0.0
Q106615649,0.0
Q2550498,0.0
Q96059923,0.0
Q80325556,0.0
Q21777321,0.0
Q104087785,0.0
Q104889377,1.0
Q106857232,0.0
Q103839946,1.0
Q97823282,0.0
Q99396186,1.0
Q66217115,0.0
Q72662101,0.0
Q98365870,0.0
Q100691904,0.0
Q100692360,1.0
Q100692416,0.0
Q100683052,0.0
Q100692260,0.0
Q99397111,1.0
Q106615171,0.0
Q78135482,1.0
Q95992732,0.0
Q28929770,0.0
Q52556767,1.0
Q101234538,1.0
Q89925607,0.0
Q17379708,0.0
Q97441220,1.0
Q100692473,0.0
Q98270378,0.0
Q100936716,0.0
Q57954973,0.0
Q78133839,0.0
Q95141102,0.0
Q98703728,0.0
Q97285536,0.0
Q98582428,0.0
Q99730543,0.0
Q98703706,0.0
Q75995415,0.0
Q105836358,0.0
Q105971240,0.0
Q65769900,0.0
Q72662101,1.0
Q105747769,0.0
Q365240,0.0
Q769972,0.0
Q104025106,0.0
Q65966725,0.0
Q98644745,0.0
Q65768432,0.0
Q98703766,0.0
Q105971224,1.0
Q98168258,0.0
Q90776030,0.0
Q97344594,0.0
Q87193807,0.0
Q95234002,0.0
Q83618993,0.0
Q52557084,0.0
Q89006246,1.0
Q21098794,0.0
Q86300816,0.0
Q97823879,0.0
Q102392423,0.0
Q64734894,0.0
Q88885754,0.0
Q97384118,0.0
Q56237659,0.0
Q100692208,0.0
Q98208552,0.0
Q15677597,0.0
Q97485769,0.0
Q60564064,0.0
Q99244611,0.0
Q100691776,0.0
Q99219019,0.0
Q98812029,0.0
Q21064024,0.0
Q99731676,1.0
Q101437806,0.0
Q97285536,0.0
Q66051295,1.0
Q97965040,0.0
Q23835402,0.0
Q98813830,0.0
Q100692757,0.0
Q68002683,0.0
Q88348575,0.0
Q100927866,0.0
Q85194588,0.0
Q78135663,0.0
Q97593188,0.0
Q66310957,0.0
Q105045772,0.0
Q106615618,0.0
Q23835422,0.0
Q65966648,0.0
Q60632058,0.0
Q100928702,0.0
Q105971224,0.0
Q47374892,0.0
Q66818884,0.0
Q81946420,0.0
Q96088955,0.0
Q106615508,0.0
Q100692747,1.0
Q97263583,0.0
Q101092627,0.0
Q101504536,0.0
Q1496306,1.0
Q104712633,0.0
Q65989262,0.0
Q99665929,0.0
Q63226054,0.0
Q27098539,0.0
Q98005990,0.0
Q30481156,0.0
Q98040187,0.0
Q58314346,0.0
Q56762335,0.0
Q66310509,0.0
Q98216562,0.0
Q83972969,0.0
Q99396818,0.0
Q97343166,0.0
Q58823262,0.0
Q104028330,0.0
Q84080220,0.0
Q99438725,0.0
Q56243331,0.0
Q96745778,0.0
Q66310957,0.0
Q106170754,0.0
Q106868907,0.0
Q98041594,0.0
Q99639219,0.0
Q72662293,0.0
Q99730543,0.0
Q95139802,0.0
Q28053520,0.0
Q97459963,0.0
Q101092806,0.0
Q100829760,0.0
Q79846062,0.0
Q105747765,0.0
Q98005623,0.0
Q1313194,0.0
Q97285612,0.0
Q52557252,0.0
Q72662194,0.0
Q100340312,1.0
Q96460171,0.0
Q60243146,0.0
Q97284972,0.0
Q15649825,0.0
Q59780898,0.0
Q98684002,0.0
Q106615609,0.0
Q62091715,0.0
Q100682244,0.0
Q100272796,0.0
Q98602739,0.0
Q95380926,0.0
Q101104003,0.0
Q96337797,0.0
Q106696932,0.0
Q105838450,0.0
Q100692199,0.0
Q99938165,0.0
Q98041594,0.0
Q52556867,0.0
Q106605833,1.0
Q104119802,0.0
Q67252912,0.0
Q23072502,0.0
Q97459049,0.0
Q67852713,0.0
Q105614534,0.0
Q101104028,0.0
Q66817162,0.0
Q16336001,0.0
Q101504666,0.0
Q1252206,0.0
Q100928702,0.0
Q78135663,0.0
Q52556746,0.0
Q66817101,0.0
Q52557106,0.0
Q67207122,0.0
Q103855618,0.0
Q72662307,1.0
Q105575329,0.0
Q100348309,0.0
Q60428469,0.0
Q97841102,0.0
Q104164791,1.0
Q98035315,0.0
Q58333492,0.0
Q2148913,0.0
Q67276223,1.0
Q98435237,0.0
Q101579308,1.0
Q78136572,0.0
Q95173770,0.0
Q97823713,0.0
Q98041594,0.0
Q98436271,0.0
Q1220344,1.0
Q15087252,0.0
Q106678317,0.0
Q97059240,0.0
Q97727108,0.0
Q98812137,0.0
Q95992713,0.0
Q17379726,1.0
Q104007544,0.0
Q89329897,0.0
Q97485769,0.0
Q98544646,0.0
Q105514565,0.0
Q97584620,0.0
Q59780898,0.0
Q86417683,1.0
Q97316239,0.0
Q99730888,1.0
Q99395871,1.0
Q100773098,0.0
Q101092806,0.0
Q58045200,0.0
Q105575329,0.0
Q86301709,0.0
Q94480129,0.0
Q67860058,1.0
Q23833678,0.0
Q100692358,0.0
Q58333492,0.0
Q98381518,0.0
Q97441266,0.0
Q106857232,0.0
Q56098708,0.0
Q100692363,0.0
Q106604951,1.0
Q100692275,0.0
Q106615511,0.0
Q19963890,0.0
Q101415647,1.0
Q67252912,0.0
Q52556770,0.0
Q72662579,0.0
Q1495608,0.0
Q98209145,0.0
Q100703387,1.0
Q100682321,0.0
Q100712225,0.0
Q98530746,0.0
Q100073973,0.0
Q105924611,0.0
Q27495165,1.0
Q96359306,0.0
Q1396258,0.0
Q100883424,0.0
Q98682030,0.0
Q67207122,0.0
Q99196999,0.0
Q23853900,0.0
Q73797345,0.0
Q52557176,0.0
Q97285536,0.0
Q98538621,0.0
Q317582,0.0
Q98645495,0.0
Q52556817,1.0
Q72661179,0.0
Q95102312,0.0
Q100235038,0.0
Q72662068,0.0
Q20530658,0.0
Q98040375,0.0
Q104910526,0.0
Q100692208,0.0
Q97979218,0.0
Q101104020,0.0
Q101992132,1.0
Q100682319,0.0
Q99395947,0.0
Q104187721,0.0
Q97284986,0.0
Q95104605,0.0
Q89478329,0.0
Q105037474,0.0
Q106691324,0.0
Q57980660,0.0
Q104031207,1.0
Q97319701,0.0
Q98812137,0.0
Q98035315,0.0
Q2253583,0.0
Q97584620,0.0
Q101189022,0.0
Q66817283,0.0
Q106606136,0.0
Q103914798,0.0
Q52557314,0.0
Q98365242,0.0
Q100069675,0.0
Q66619026,0.0
Q106189335,0.0
Q96207680,0.0
Q90473617,0.0
Q97966881,0.0
Q105449423,0.0
Q97285231,0.0
Q101437812,0.0
Q97775063,0.0
Q877933,0.0
Q29282809,0.0
Q97285628,0.0
Q97285545,0.0
Q78136572,0.0
Q99396334,1.0
Q94719297,0.0
Q104617536,0.0
Q100928250,1.0
Q106615635,0.0
Q98268549,0.0
Q101438134,0.0
Q99745313,1.0
Q56762143,0.0
Q106615495,0.0
Q104698655,0.0
Q52556697,0.0
Q98602691,0.0
Q100235099,0.0
Q84013808,0.0
Q99745816,1.0
Q15084739,1.0
Q57205810,0.0
Q97482192,0.0
Q27098529,0.0
Q63226054,0.0
Q65979672,0.0
Q67887510,0.0
Q98966087,0.0
Q52556742,0.0
Q52786527,1.0
Q67361467,0.0
Q52556758,1.0
Q94689645,0.0
Q88904370,0.0
Q99730111,0.0
Q99218607,0.0
Q106868907,0.0
Q101104076,0.0
Q100477477,0.0
Q56232429,1.0
Q2355930,0.0
Q100235038,0.0
Q105037474,0.0
Q56434117,0.0
Q106615655,0.0
Q98544614,0.0
Q99730874,0.0
Q99731394,0.0
Q106605501,0.0
Q99739922,0.0
Q98809817,0.0
Q101208899,0.0
Q2250385,0.0
Q66087588,0.0
Q66088020,0.0
Q27098539,0.0
Q99396347,0.0
Q78134512,0.0
Q52785842,0.0
Q66817162,1.0
Q104163709,0.0
Q97381751,0.0
Q52557084,0.0
Q61471280,1.0
Q88656223,0.0
Q66817238,0.0
Q99396499,0.0
Q100076732,0.0
Q104521639,0.0
Q94719297,0.0
Q105755210,0.0
Q105836358,0.0
Q56243331,0.0
Q2148913,0.0
Q63693591,0.0
Q98683411,0.0
Q22290286,0.0
Q106615635,0.0
Q67429600,0.0
Q100292818,0.0
Q100926650,1.0
Q27098483,0.0
Q97966881,0.0
Q97484403,0.0
Q65770154,1.0
Q99727462,0.0
Q100691865,0.0
Q105514565,0.0
Q976054,0.0
Q95992732,0.0
Q1316692,0.0
Q98296296,0.0
Q97391654,0.0
Q106605090,0.0
Q19963890,0.0
Q99396978,0.0
Q52556934,0.0
Q104091313,0.0
Q104119802,0.0
Q98456084,0.0
Q106857222,0.0
Q100692275,0.0
Q98703706,0.0
Q69889480,0.0
Q97385051,0.0
Q98558363,1.0
Q97459049,0.0
Q99396395,0.0
Q72662039,0.0
Q98601571,0.0
Q60041540,0.0
Q99727906,0.0
Q101103981,0.0
Q78582732,0.0
Q106604888,1.0
Q72662006,0.0
Q89879632,0.0
Q106615536,0.0
Q98811524,0.0
Q56762143,0.0
Q98966087,0.0
Q100682229,0.0
Q98382146,0.0
Q99396818,0.0
Q99745313,1.0
Q98208958,0.0
Q52557084,0.0
Q98382149,0.0
Q99729949,0.0
Q56064803,0.0
Q72661787,1.0
Q100692015,0.0
Q98645642,0.0
Q1495608,0.0
Q98205742,0.0
Q72662332,1.0
Q93715494,0.0
Q106605529,0.0
Q78133250,0.0
Q78135234,0.0
Q15677691,0.0
Q106615227,0.0
Q105820887,0.0
Q99396961,0.0
Q100936593,1.0
Q68315686,0.0
Q95690071,0.0
Q98436365,0.0
Q63360575,1.0
Q976054,0.0
Q85793651,0.0
Q24536494,0.0
Q97482025,0.0
Q98381784,0.0
Q99731259,1.0
Q104028347,0.0
Q60243146,0.0
Q99730476,1.0
Q2084327,0.0
Q98297158,0.0
Q98681675,0.0
Q97061107,1.0
Q96211595,0.0
Q1897951,0.0
Q56487904,0.0
Q99727956,0.0
Q94786456,0.0
Q56199700,0.0
Q95102312,0.0
Q96643267,0.0
Q821393,0.0
Q99754838,1.0
Q98039076,0.0
Q52557100,0.0
Q1220344,0.0
Q99500219,0.0
Q105755210,0.0
Q89912095,1.0
Q101104028,0.0
Q80919540,0.0
Q97823713,0.0
Q27098529,0.0
Q97464116,0.0
Q78583444,0.0
Q97383976,0.0
Q23828703,1.0
Q99731515,1.0
Q67207902,0.0
Q52277067,0.0
Q97285249,0.0
Q100692387,0.0
Q58218126,1.0
Q106615649,0.0
Q105824222,0.0
Q100703387,1.0
Q58214096,0.0
Q100090544,0.0
Q101504666,0.0
Q106822986,0.0
Q66618977,0.0
Q97839815,0.0
Q52556840,1.0
Q105688150,0.0
Q104617501,0.0
Q98644206,0.0
Q22287975,0.0
Q57980708,0.0
Q1875461,0.0
Q63859415,0.0
Q98231757,0.0
Q78583444,0.0
Q104164046,0.0
Q97823744,0.0
Q101092878,0.0
Q98162743,0.0
Q89489551,0.0
Q106615529,0.0
Q65550766,0.0
Q84706622,0.0
Q1464240,0.0
Q98040375,0.0
Q66310509,0.0
Q97344024,1.0
Q97441162,0.0
Q27463791,0.0
Q97314043,1.0
Q97633788,0.0
Q58211127,0.0
Q66810169,0.0
Q99737256,0.0
Q95380926,0.0
Q67364097,0.0
Q99730209,1.0
Q105623180,0.0
Q104163753,0.0
Q98702629,1.0
Q97285048,0.0
Q62537564,0.0
Q98951937,1.0
Q99396089,0.0
Q14544914,0.0
Q97823908,0.0
